Title C de,Title Name (English),Hindi Title,Register Serial No,Regn. No,Owner Name,State,Publication City/District,Periodicity
DELENG01344,DEAF IN INDIA,,10637.0,10637/ 64,CONVENTION OF THE TEACHERS OF DEAF IN INDIA,DEL,DELHI,Q
DELENG02975,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,,16312.0,16312/ 64,PUBLICATION & INFORMATION DTE.C.S.I.R.,DEL,DELHI,Q
DELENG02744,THE INDIAN BAKER,,21812.0,21812/ 71,THE SOCIETY OF INDIAN BAKERS,DEL,DELHI,Q
DELENG13111,ALL INDIA FEDERATION OF LOTTERY TRADE & ALLIED INDUSTRIES,,80083.0,DELENG/2002/07526,ALL INDIA FEDERATION OF LOTTERY TRADE & ALLIED INDUSTRIES,DEL,DELHI,Q
DELENG02835,INDIAN JOURNAL OF LEPROSY,,2612.0,2612/ 57,HIND KUSHT NIVARAN SANGH,DEL,DELHI,Q
DELENG19672,IP INDIAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL RESEARCH,,149094.0,DELENG/2018/76539,IP INNOVATIVE PUBLICATION PVT. LTD.,DEL,DELHI,Q
DELBIL05454,REHABILITATION COUNCIL OF INDIA NEWS,,88817.0,DELBIL/2004/16260,REHABILITATION COUNCIL OF INDIA,DEL,DELHI,Q
DELBIL05825,ALL INDIA FEDERATION OF ASTROLOGERS'SOCIETIES RESEARCH JOURNAL OF ASTROLOGY,,89062.0,DELBIL/2004/16505,ARUN KUMAR BANSAL,DEL,DELHI,Q
DELENG02768,INDIA AREA NEWSLETTER,,25718.0,25718/ 74,THE COCA COLA EXTORT CORPORATION,DEL,DELHI,Q
DELENG02740,INDIAN AUTHOR,,28641.0,28641/ 76,AUTHOR'S GUILD OF INDIA,DEL,DELHI,Q
DELENG02945,INDIAN PHYTOPATHOLOGY,,28823.0,28823/ 75,INDIAN PHYTOPATHOLOGY I A R I NEW DELHI,DEL,DELHI,Q
DELENG03049,THE INDIAN PRESS,,4548.0,4548/ 58,INDIAN & EASTERN NEWSPAPERS SOCIETY,DEL,DELHI,Q
DELBIL03980,BULLETIN OF THE COUNCIL OF STATE BOARD FACULTIES OF INDIAN MEDICINE,,7207.0,7207/ 63,COUNCIL OF STATE BOARDS & FACULTIES OF INDIAN MEDICINE,DEL,DELHI,Q
DELENG01674,ELECTRICALS ELECTRONICS & TELCOMMUNICATION INDIA,,12874.0,12874/ 66,"ENCEO TRADE PUBLICATION CORPS., NEW DELHI",DEL,DELHI,Q
DELENG17779,FINE WINE & CHAMPAGNE INDIA,फाइन वाइन एंड शैम्पेन इंडिया,108418.0,DELENG/2010/35861,FINE PUBLISHING INDIA PVT. LTD.,DEL,DELHI,Q
DELENG18821,INDIAN JOURNAL OF RESEARCH IN CAPITAL MARKETS,इंडियन जर्नल ऑफ़ रिसर्च इन कैपिटल मार्किट्स,131964.0,DELENG/2014/59409,ASSOCIATED MANAGEMENT CONSULTANTS PVT.LTD,DEL,DELHI,Q
DELENG16900,INDIAN JOURNAL OF DENTAL EDUCATION,इंडियन जर्नल ऑफ़ डेंटल एजुकेशन,104838.0,DELENG/2008/32281,ASHARFI LAL,DEL,DELHI,Q
DELENG12550,EAN INDIA NEWSLETTER,,77331.0,DELENG2001/04774,"EAN INDIA, SOCIETY",DEL,DELHI,Q
DELENG14831,INDIAN JOURNAL OF PUBLIC AUDIT & ACCOUNTABILITY,इंडियन,91947.0,DELENG/2007/19390,INSTITUTE OF PUBLIC AUDITORS OF INDIA,DEL,DELHI,Q
DELENG07876,INDIAN JOURNAL OF PUBLIC ADMINISTRATION,,4809.0,4809/ 57,INDIAN INSTITUTE OF PUBLIC ADMINISTRATION,DEL,DELHI,Q
DELENG00593,BULLETIN OF THE ASSO FOR JAPANESE STUDENT IN INDIA,,26970.0,26970/ 73,ASSOCIATION FOR JAPANESE STUDIES IN INDIA,DEL,DELHI,Q
DELENG04010,MOTHER INDIA CHILDREN ABROAD,,47373.0,47373/ 88,ANTERRASHTRIYA SAHYOG PARISHAD,DEL,DELHI,Q
DELENG15405,INDIAN JOURNAL OF RHEUMATOLOGY,इंडियन जोरनल आंफ रेऊमेथोलिजी,89379.0,DELENG/2006/16822,INDIAN RHEUMATOLOGY ASSOCIATION,DEL,DELHI,Q
DELENG19673,IP INDIAN JOURNAL OF NEUROSCIENCES,,149090.0,DELENG/2018/76535,IP INNOVATIVE PUBLICATION PVT. LTD.,DEL,DELHI,Q
DELENG19907,INDIAN JOURNAL OF ECONOMY AND POLICY,,,UR,INDIAN ECONOMIC ASSOCIATION,DEL,DELHI,Q
DELENG05540,SEE INDIA,,16194.0,16194/ 67,SH J.M.L BHATNAGAR,DEL,DELHI,Q
DELENG03386,JOURNAL OF CHRISTIAN COLLEGES IN INDIA,,16390.0,16390/ 68,REV PAUL VARGHESE,DEL,DELHI,Q
DELENG15995,TECH TEX INDIA,,96658.0,DELENG/2007/24101,SAMIR GUPTA,DEL,DELHI,Q
DELENG12089,INDIAN ACADEMY OF CLINICAL MEDICINE JOURNAL,,74243.0,DELENG/2000/01686,INDIAN ASSOCIATION OF CLINICAL MEDICINE,DEL,DELHI,Q
DELENG03071,INDIAN REVIEW OF MANASEMENT & FUTURE,,28960.0,28960/ 77,MRS PADMA SETH,DEL,DELHI,Q
DELENG12015,THE INDIAN JOURNAL OF BANK MARKETING,,74687.0,DELENG/2000/02130,FSRG CONSULTANTS PVT. LTD.,DEL,DELHI,Q
DELENG03073,INDIA REVIEW OF PUBLIC AND COOPERATIVE ECONOMY,,23821.0,23821/ 72,PADMA SETH,DEL,DELHI,Q
DELENG02236,GLORY OF INDIA,,32394.0,32394/ 77,NARENDRA PRAKASH JAIN,DEL,DELHI,Q
DELENG04649,PHARMACY COUNCIL OF INDIA BULLETIN,,28827.0,28827/ 76,PHARMACY COUNCIL OF INDIA,DEL,DELHI,Q
DELENG19138,HABITAT INDIA,,28829.0,28829/ 76,"NATIONAL BUILDINGS ORGANISATION, GOVT OF INDIA",DEL,DELHI,Q
DELENG11196,JOURNAL OF THE INDIAN LAW INSTITUTE,,4547.0,4547/ 58,INDIAN LAW INSTITUTE,DEL,DELHI,Q
DELENG19565,IP INDIAN JOURNAL OF IMMUNOLOGY AND RESPIRATORY MEDICINE,,147094.0,DELENG/2017/74539,IP INNOVATIVE PUBLICATION PVT.LIMITED.,DEL,DELHI,Q
DELENG18178,THE PROPERTIES INDIA,,120954.0,DELENG/2012/48398,SAAT TECHNOLOGIES PRIVATE LIMITED,DEL,DELHI,Q
DELENG17817,INDIAN JOURNAL OF HEALTHCARE QUALITY AND MANAGEMENT,,114357.0,DELENG/2011/41800,INDIAN HEALTH CARE QUALITY FORUM,DEL,DELHI,Q
DELENG06712,INDIAN ECONOMIC PANORAMA,,55727.0,55727/ 91,VIMLA BAKSHI,DEL,DELHI,Q
DELENG06833,INDIAN ESTATE DUTY JOURNAL,इंडियन एस्टेट ड्यूटी जर्नल,690.0,690/ 57,S.R. BHARGAVA & V K BHARAGAVA,DEL,DELHI,Q
DELBIL04003,INDIAN JOURNAL OF MATHEMATICS EDUCATION,,28901.0,28901/ 76,DELHI ASSOCIATION OF MATHEMATICS TEACHERS,DEL,DELHI,Q
DELENG02968,INDIAN JOURNAL OF AGSONOMY,,34518.0,34518/ 79,INDIAN SOCIETY OF AGRONOMY,DEL,DELHI,Q
DELENG18883,INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE,इंडियन जर्नल ऑफ़ ट्रेडिशनल नॉलेज,134654.0,DELENG/2015/62099,NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCE,DEL,DELHI,Q
DELENG02674,INDIAN ADMINISTRATION AND MANAGEMENT REVIEW,,17567.0,17567/ 69,PADMA SETH,DEL,DELHI,Q
DELENG03443,JOURNAL OF THE INDIAN ROADS CONGRESS,,17549.0,17549/ 57,INDIAN ROADS CONGRESS,DEL,DELHI,Q
DELENG03006,INDIAN JOURNAL OF INTERNATIONAL LAW,,7179.0,7179/ 60,INDIAN SOCIETY OF INTERNATIONAL LAW,DEL,DELHI,Q
DELENG15476,INDIAN JOURNAL OF PHYSIOTHERAPY AND OCUPATIONAL THERAPY,इंडियन,93545.0,DELENG/2007/20988,ARCHNA SHARMA,DEL,DELHI,Q
DELENG11183,INDIAN ECONOMY,,32571.0,32571/ 78,PREM NATH,DEL,DELHI,Q
DELENG06327,W W F INDIA,,53416.0,53416/ 90,W. W. F INDIA,DEL,DELHI,Q
DELENG19567,AMC INDIAN JOURNAL OF ENTREPRENEURSHIP,,147661.0,DELENG/2018/75106,ASSOCIATED MANAGEMENT CONSULTANTS PVT LTD,DEL,DELHI,Q
DELENG16496,INDIAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,इंडियन जर्नल ऑफ़ फॉरेंसिक मेडिसिन एंड पैथोलॉजी,103494.0,DELENG/2008/30937,ASHARFI LAL,DEL,DELHI,Q
DELENG11126,EDU INNOVATION NEWSLETTER OF THE DEVL GROUP INDIA,,42919.0,42919/ 98,SECRETARY NCERT,DEL,DELHI,Q
DELENG04784,PRATIBHA INDIA,,39288.0,39288/ 81,ARUNA SITESH,DEL,DELHI,Q
DELENG02874,INDIAN LIBRARY ASSOCIATION BULLETIN,,10695.0,10695/ 66,INDIAN PUBLIC LIBRARY ASSOCIATION,DEL,DELHI,Q
DELENG07241,INDIAN JOURNAL OF LABOUR ECONOMICS,,2484.0,2484/ 57,THE INDIAN SOCIETY OF LABOUR ECONOMICS,DEL,DELHI,Q
DELENG02998,THE INDIAN JOURNAL OF CRIMINOLOGY & CRIMINALISTICS,,39364.0,39364/ 82,"MINISTRY OF HOME AFFAIRS, CENTRAL GOVT.",DEL,DELHI,Q
DELENG09129,INDIAN JOURNAL OF PATHOLOGY &MICROBIOLOGY,,31075.0,31075/ 76,INDIAN ASSOCIATION OF PATHOLOGISTS & MICROBIOLOGISTS,DEL,DELHI,Q
DELENG11193,INDIAN JOURNAL OF ANIMAL SCIENCES,,14375.0,14375/ 57,INDIAN COUNCIL OF AGRICULTURAL RESEARCH,DEL,DELHI,Q
DELENG07168,INDIAN ADVOCATE,,14376.0,14376/ 61,BAR ASSOCIATION OF INDIA,DEL,DELHI,Q
DELENG17333,PARYAVARAN ENVIRONMENT NEWS INDIA,,43005.0,43005/ 84,"DEPTT. OF ENVIRONMENT, GOVT OF INDIA",DEL,DELHI,Q
DELENG11195,INDIAN LAW QUARTERLY REVIEW,,6578.0,6578/ 57,DAULAT RAM PREM,DEL,DELHI,Q
DELENG03001,INDIAN JOURNAL OF ENTOMOLOGY,,17615.0,17615/ 69,ENTOMOLOGICAL SOCIETY OF INDIA,DEL,DELHI,Q
DELENG11192,INDIAN JOURNAL OF POULTRY SERVICE,,25704.0,25704/ 73,INDIAN POULTRY SCIENCE,DEL,DELHI,Q
DELENG19221,INDIAN JOURNAL OF YOUTH AFFAISA,,34484.0,34484/ 79,INDIAN YOUTH CENTRE TRUST,DEL,DELHI,Q
DELENG19600,HEALTHY INDIA INITIATIVE,,146919.0,DELENG/2016/74364,CENTRAL HEALTH EDUCATION BUREAU,DEL,DELHI,Q
DELENG03039,THE INDIAN POLITICAL SCIENCE REVIEW,,12809.0,12809/ 66,DR. HARNAM SINGH,DEL,DELHI,Q
DELENG07171,INDIAN GIFTWARE JOURNAL,,7273.0,7273/ 63,PARDUMAN KRISHNA BHANOT,DEL,DELHI,Q
DELENG02611,INDIAN FISHERIES BULLETIN,,4570.0,4570/ 57,GOVT. MINISTRY OF AGRICULTURE,DEL,DELHI,Q
DELENG07181,THE INDIAN JUNIOR,,4580.0,4580/ 59,INDIAN RED CROSS SOCIETY,DEL,DELHI,Q
DELENG19504,HEALTHY INDIA CHRONICLE,,149940.0,DELENG/2017/77385,AMITAV JOYPRAKASH CHOUDHURY,DEL,DELHI,Q
DELENG16421,INDIAN AND EUROPEAN COMMUNITY,,26911.0,26911/ 75,N.L. PANDE,DEL,DELHI,Q
DELENG17776,NEWSLETTER OF INDIAN SOCIETY OF COLPOSCOPY & CERVICAL PATHOLOGY,,108989.0,DELENG/2010/36432,INDIAN SOCIETY OF COLPOSCOPY AND CERVICAL PATHOLOGY,DEL,DELHI,Q
DELENG05073,THE RISING SUN OF INDIA,,50698.0,50698/ 89,GYANESH KR SHARMA,DEL,DELHI,Q
DELENG07170,INDIAN EDUCATION ABSTRACTS,,14407.0,14407/ 63,"CENTRAL SECRETARIAT LIBRARY, MINSTRY OF EDUCATION",DEL,DELHI,Q
DELENG19060,INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW,,14420.0,14420/ 63,INDIAN ECONOMIC AND SOCIAL HISTORY ASSOCIATION,DEL,DELHI,Q
DELENG11182,INDIAN DISSERTATION ABSTRACTS,,36819.0,36819/ 73,INDIAN COUNCIL OF SOCIAL SCIENCE RESEARCH,DEL,DELHI,Q
DELENG11185,INDIAN EDU MATERIAL ANOTATED QUART. BIBLIOGRAPHY,,16336.0,16336/ 67,INDIAN NATIONAL SCIENTIFIC DOCUMENTATION CENTRE,DEL,DELHI,Q
DELENG02568,INDIAN COOPERATIVE REVIEW,,10662.0,10662/ 63,THE NATIONAL COOPERATIVE UNION OF INDIA,DEL,DELHI,Q
DELENG07139,ANNALS OF THE INDIAN ACADEMY OF MEDICAL SCIENCE,,10690.0,10690/ 65,INDIAN ACADEMY OF ME,DEL,DELHI,Q
DELBIL11472,NATIVE INDIA,,140154.0,DELBIL/2016/67599,VED PRAKASH,DEL,DELHI,Q
DELENG10430,IAP NEWS-THE NEWSLETTER OF THE INDIAN ASS.OF PHYSI,,67596.0,67596/ 97,THE INDIAN ASSOCIATION OF PHYSIOTHERAPISTS,DEL,DELHI,Q
DELENG11324,RECORDS OF THE ZOOLOGICAL SURVEY OF INDIA,,13835.0,13835/ 57,GOVT. OF INDIA PUBLICATION,DEL,DELHI,Q
DELENG07186,INDIA INTERNATIONAL CENTRE NEWS BULLETIN,,6644.0,6644/ 60,V. V. SASTRI,DEL,DELHI,Q
DELENG10761,NEW THEME ON RUSSIAN-INDIAN AFFAIRS,,81147.0,DELENG/1998/08590,EMBASSY OF RUSSIAN,DEL,DELHI,Q
DELENG02787,THE INDIAN TOURIST TRADE JOURNAL,,34599.0,34599/ 79,B. D. SHARMA,DEL,DELHI,Q
DELENG07326,INDIAN JOURNAL OF METEOROLOGY AND GEOPHYSICS,इंडियन जर्नल ऑफ़ मीटरोलॉजी एंड जीओफिजिक्स,993.0,993/ 57,INDIAN METEOROLOGICAL DEPTT.,DEL,DELHI,Q
DELENG14329,TRANSPARENCY INTERNATIONAL INDIA,,88487.0,DELENG/2005/15930,TRANSPARENCY INTERNATIONAL INDIA,DEL,DELHI,Q
DELENG02705,INDIAN ART DIRECTION,,28552.0,28552/ 75,ARAVIND TEKI,DEL,DELHI,Q
DELENG03002,INDIAN JOURNAL OF FINANCE AND RESEARCH,,50871.0,50871/ 91,G.L. SHARMA,DEL,DELHI,Q
DELENG03806,MAPAN JOURNAL OF METROLOGY SOCIETY OF INDIA,,45863.0,45863/ 86,METROLOGY SOCIETY OF INDIA,DEL,DELHI,Q
DELENG19582,IP INDIAN JOURNAL OF CLINICAL AND EXPERIMENTAL DERMATOLOGY,,147359.0,DELENG/2018/74804,IP INNOVATIVE PUBLICATION PVT.LIMITED.,DEL,DELHI,Q
DELENG02619,INDIAN GEOTECHNICAL JOURNAL,,23759.0,23759/ 71,INDIAN GEOTECHNICAL SOCIETY,DEL,DELHI,Q
DELENG02693,INDIAN AGRONOMY NEWS,,32516.0,32516/ 78,INDIAN SOCIETY OF AGRONOMY,DEL,DELHI,Q
DELENG12976,INDIAN JOURNAL OF BIOTECHNOLOGY,,79275.0,DELENG/2002/06718,NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCES,DEL,DELHI,Q
DELENG07187,INTERNATIONAL INDIAN OCEAN EXPEDITION NEWSLETTER,,7427.0,7427/ 63,INDIAN NATIONAL COMMITTEE ON OCEANIC RESEARCH,DEL,DELHI,Q
DELENG05078,ROAD SAFETY IN INDIA,,4591.0,4591/ 57,SURJAN S SEHAN,DEL,DELHI,Q
DELENG11194,INDIAN JOURMAL OF RADIOLOGY,,10493.0,10493/ 05,INDIAN RADIOLOGICAL ASSOCIATION,DEL,DELHI,Q
DELENG07176,INDIAN JOURNAL OF INDUSTRIAL RELATIONS,,10632.0,10632/ 65,SHRI RAM CENTRE FOR INDUSTRIAL RELATIONS,DEL,DELHI,Q
DELENG11226,JOUNRALOF THE UNITED SERVICE INSTITUTION OF INDIA,,14227.0,14227/ 57,COUNCIL OF UNITED SERVICE INDSTITUTION OF INDIA,DEL,DELHI,Q
DELENG07167,INDIA QUARTERLY,,14276.0,14276/ 57,INDIAN COUNCIL OF WORLD AFFAIRS,DEL,DELHI,Q
DELENG02990,INDIAN JOURNAL OF CHEMICAL EDUCATION,,19778.0,19778/ 70,NATIONAL COUNCIL OF SCIENCE EDUCATION,DEL,DELHI,Q
DELENG03497,S KARGER INDIA BOOK NEWS,,36877.0,36877/ 80,DR K K GHOSH,DEL,DELHI,Q
DELENG09829,INDIAN EXPORT PRODUCTS,,64653.0,64653/ 96,M/S GREENWORLD COMMUNICATIONS,DEL,DELHI,Q
DELENG12574,THE INDIAN JOURNAL OF GENETICS AND PLANT BREEDING,,79873.0,DELENG/2001/07316,INDIAN SOCIETYOF GENETICS & PLANT BREEDING,DEL,DELHI,Q
DELENG06881,INDIAN JOURNAL OF ADULT EDUCATION,इंडियन जर्नल ऑफ़ एडल्ट एजुकेशन,896.0,896/ 57,INDIAN ADULT EDUCATION ASSOCIATION,DEL,DELHI,Q
DELENG03044,INDIAN POTASH JOURNAL,,28683.0,28683/ 75,"INDIAN POTASH LTD,",DEL,DELHI,Q
DELENG07865,INDIAN CURRENT AFFAIRS,इंडियन करेंट अफेयर्स,676.0,676/ 57,M R MALHOTRA,DEL,DELHI,Q
DELBIL00660,FINANCE INDIA,,47318.0,47318/ 87,INDIAN INSTITUTE OF FINANCE,DEL,DELHI,Q
DELENG17864,ESTETICA INDIA,,117735.0,DELENG/2012/45178,M/S MAXPOSURE MEDIA GROUP INDIA PVT. LTD.,DEL,DELHI,Q
DELBIL04783,GLOBAL CANCER CONCERN INDIA NEWS LETTER,,78645.0,DELBIL/2001/06088,GLOBAL CANCER CONCERN INDIA,DEL,DELHI,Q
DELENG08882,THE NEW WORLD CURRENT NEWS INDIA,,59281.0,59281/ 94,ANIS UR REHMAN,DEL,DELHI,Q
DELENG11201,THE INDIAN TRADER AND MANUFACTURER,,4885.0,4885/ 60,SURJAN SINGH SEHAN,DEL,DELHI,Q
DELENG16418,INDIA INTERNATIONAL CENTRE QUARTERLY,,26757.0,26757/ 74,INDIA INTERNATIONAL CENTRE,DEL,DELHI,Q
DELENG19126,PUBLIC RELATIONS JOURNAL OF INDIA,,26899.0,26899/ 75,ROSHAN LAL,DEL,DELHI,Q
DELENG05377,THINK INDIA,,50711.0,50711/ 89,AMIT GOEL,DEL,DELHI,Q
DELENG19583,PPMPL INDIAN JOURNAL OF NURSING SCIENCE & PRACTICE,,150506.0,DELENG/2019/77951,PERIODICAL PUBLICATIONS & MEDIA PVT. LTD.,DEL,DELHI,Q
DELENG18291,EXPAT INDIA,,121312.0,DELENG/2013/48757,AJAY GORVER,DEL,DELHI,Q
DELENG18290,EXPATRIATE INDIA,,121313.0,DELENG/2013/48758,AJAY GORVER,DEL,DELHI,Q
DELENG07413,JISTA (JOURNAL OF INDIAN SCIENTIFIC TRANSLATORS ASSOCIATION),,23776.0,23776/ 72,INDIAN SCIENTIFIC TRANSLATORS ASSOCIATION,DEL,DELHI,Q
DELENG05921,TOOLS INDIA,,23804.0,23804/ 72,V.P.GUPTA,DEL,DELHI,Q
DELFRE00002,RENCONTRE AVEC L'INDIA,,23927.0,23927/ 72,INDIAN COUNCIL FOR CULTURAL RELATIONS,DEL,DELHI,Q
DELENG03384,JOURNAL OF THE BAR COUNCIL OF INDIA,,23967.0,23967/ 72,THE BAR COUNCIL OF INDIA,DEL,DELHI,Q
DELENG09649,INDIAN JOURNAL OF PLANT PHYSIOLOGY,,63963.0,63963/ 96,INDIAN SOCIETY FOR PLANT PHYISIOLOGY,DEL,DELHI,Q
DELENG12418,INDIAN LIBRARY REFRESHER,,76776.0,DELENG2001/04219,SUMIT SETHI,DEL,DELHI,Q
DELENG13095,HELPAGE INDIA NEWS,,79212.0,DELENG/2002/06655,HELPAGE INDIA,DEL,DELHI,Q
DELENG11189,INDIAN JOURNAL OF MALARIOLOGY,,2346.0,2346/ 57,"MALARIA RESEARCH CENTRE, I.C.M.R.",DEL,DELHI,Q
DELENG07172,INDIAN HORTICULTURE,,14372.0,14372/ 57,INDIAN COUNCIL OF AGRICULTURAL RESEARCH,DEL,DELHI,Q
DELENG02920,INDIAN NATIONAL COMMISSION FOR UNESCO NEWS LETTER,इंडियन नेशनल कमीशन फॉर यूनेस्को न्यूज़ लेटर,14274.0,14274/ 62,MINISTRY OF EDUCATION,DEL,DELHI,Q
DELENG07189,JOURNAL OF A.P.T.I (INDIA),जर्नल ऑफ़ ए.पी.टी.आई. (इंडिया),719.0,719/ 57,ASSOCIATION OF THE PRINCIPAL OF TECHNICAL INSTITUTIONS (INDIA),DEL,DELHI,Q
DELENG07179,THE INDIAN JOURNAL OF TUBERCULOSIS,द इंडियन जर्नल ऑफ़ ट्यूबरक्युलोसिस,655.0,655/ 57,TUBERCULOSIS ASSOCIATION OF INDIA,DEL,DELHI,Q
DELENG12551,INDIAN JOURNAL OF TRAINING AND DEVELOPMENT,,76041.0,DELENG/2001/03484,IDNIAN SOCIETY FOR TRANING & DEVELOPMENT,DEL,DELHI,Q
DELENG10108,COMPUTER SHOPPER INDIA,,65874.0,65874/ 97,YOUNGMEN PRINTERS & PUBLISHERS PVT LTD,DEL,DELHI,Q
DELENG15394,HEAL INDIA,,95415.0,DELENG/2007/22858,VIJAY GUGLANI ON B/O. HEALTH INFORMATICS,DEL,DELHI,Q
DELENG17966,GROUND REPORT INDIA,,117838.0,DELENG/2011/45281,VIVEK UMRAO,DEL,DELHI,Q
DELENG03427,JOURNAL OF THE FEDARATION OF KENNEL CLUBS OF INDIA,,29015.0,29015/ 77,THE FEDARATION OF KENNEL CLUBS OF INDIA,DEL,DELHI,Q
DELENG17512,NEW INDIAN JOURNAL OF SURGERY,न्यू इंडियन जर्नल ऑफ़ सर्जरी,105715.0,DELENG/2010/33158,ASHARFI LAL,DEL,DELHI,Q
DELSPA00001,POPELES DE LA INDIA,,23922.0,23922/ 72,INDIA COUNCIL FOR CULTERAL RELATION,DEL,DELHI,Q
DELENG09448,NEWSLETTER INDIAN SOCIETY OF AUTHORS,,64131.0,64131/ 95,THE INDIAN SOCIETY OF AUTHORS,DEL,DELHI,Q
DELBIL03203,HOSPITALITY INDIA,,69704.0,69704/ 98,RAMAN JYOTI KALRA,DEL,DELHI,Q
DELENG16901,INDIAN JOURNAL OF FORENSIC ODONTOLOGY,इंडियन जर्नल ऑफ़ फोरेंसिक ओडोन्टोलॉजी,103524.0,DELENG/2008/30967,ASHRAFI LAL,DEL,DELHI,Q
DELENG07183,THE INDIAN POLICE JOURNAL,,4607.0,4607/ 58,"GOVERNMENT OF INDIA, MINISTRY OF HOME AFFIARS",DEL,DELHI,Q
DELENG07173,THE INDIAN JOURNAL OF CHEST DISEASES,,4855.0,4855/ 59,"PATEL CHEST INSTITUTE, DELHI",DEL,DELHI,Q
DELENG17634,INDIAN JOURNAL OF NATURAL PRODUCTS AND RESOURCES,इंडियन जर्नल ऑफ़ नेचुरल प्रोडक्ट्स एंड रिसोर्सेज,104502.0,DELENG/2010/31945,NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCES,DEL,DELHI,Q
DELENG18377,INDIAN JOURNAL OF TRAUMA AND EMERGENCY PEDIATRICS,,123412.0,DELENG/2012/50857,RED FLOWER PUBLICATION PVT.LTD,DEL,DELHI,Q
DELENG03026,INDIAN TABLE TENNIS,,42977.0,42977/ 85,TABLE TENNIS FEDERATION OF INDIA,DEL,DELHI,Q
DELENG06208,URBAN INDIA,,39302.0,39302/ 81,M.N. BUCH,DEL,DELHI,Q
DELENG04323,NEWSLETTER OF ALL INDIA BREAD MANUFACTURERS ASSOCIATION,,39485.0,39485/ 82,ALL INDIA BREAD MANUFACTURER ASSOCIATION,DEL,DELHI,Q
DELENG19659,IP INDIAN JOURNAL OF CONSERVATIVE AND ENDODONTICS,,148639.0,DELENG/2018/76084,IP INNOVATIVE PUBLICATION PVT LTD,DEL,DELHI,Q
DELENG03067,INDIAN RED CROSS JOURNAL,इंडियन रेड क्रॉस जर्नल,872.0,872/ 57,INDIAN RED CROSS SOCIETY,DEL,DELHI,Q
DELENG02805,INDIAN WOMEN &HOME,,28630.0,28630/ 75,MUS MIRA GHOSH,DEL,DELHI,Q
DELENG03374,JOURNAL OF THE ALL INDIA INST. OF MEDICAL SCIENCES,,28665.0,28665/ 75,ALL INDIA INSTITUTE OF MEDICAL SCIENCE NEW DELHI,DEL,DELHI,Q
DELENG02862,INDIAN JOURNAL OF FIBRE & TEXTILE RESEARCH,,28743.0,28743/ 76,"PUBLICATION & INFORMATION DIRECTORATE, CSIR",DEL,DELHI,Q
DELENG11323,RECENT INDIAN BOOKS,,28869.0,28869/ 75,THE FEDRATION OF PUBLISHERS AND BOOKSELLERS ASSOCIATION OF INDIA,DEL,DELHI,Q
DELENG11217,INTERNATIONAL HYDROLOGICAL DECADE NEWSLETTER INDIA,,17449.0,17449/ 68,SUKUMAR BANERJI,DEL,DELHI,Q
DELENG11630,EXPLORE INDIA,,81140.0,DELENG/1999/08588,SANJEET,DEL,DELHI,Q
DELENG10701,CARITAS INDIA QUARTERY,,71518.0,71518/ 99,CARITAS INDIA,DEL,DELHI,Q
DELENG16754,INDIAN RETAIL,इंडियन रिटेल,103448.0,DELENG/2010/30891,SHAILESH KUMAR PANDEY,DEL,DELHI,Q
DELENG03914,MESSAGE OF INDIA,,4620.0,4620/ 59,BHARAT SADHU SAMAJ,DEL,DELHI,Q
DELENG11023,JOURNAL OF THE AERONAUTICAL SOCIETY OF INDIA,,4767.0,4767/ 57,AERONAUTICAL SOCIETY OF INDIA,DEL,DELHI,Q
DELENG18928,MINORITY INDIA,,144967.0,DELENG/2017/72412,ABDUL QAYOOM KHAN,DEL,DELHI,Q
DELENG19586,IP INDIAN JOURNAL OF ANATOMY AND SURGERY OF HEAD NECK AND BRAIN,,147549.0,DELENG/2018/74994,IP INNOVATIVE PUBLICATION PVT.LIMITED.,DEL,DELHI,Q
DELBIL02373,INDIAN EXPORTER,,12849.0,12849/ 66,EXPORT PUBLICITY (INDIA) PVT. LTD.,DEL,DELHI,Q
DELENG07175,INDIAN JOURNAL OF EXTENSION EDUCATION,,12903.0,12903/ 65,THE INDIAN SOCIETY OF EXTENSION EDUCATION,DEL,DELHI,Q
DELENG04828,PRODUCER INDIA,,32479.0,32479/ 78,M. S. PUJARI,DEL,DELHI,Q
DELMUL01123,CWC INTERDISCIPLINARY JOURNAL OF WAQF INDIA,,,,CENTRAL WAQF COUNCIL,DEL,DELHI,Q
DELENG07007,CONTEMPORARY INDIAN LITERATURE,,14385.0,14385/ 61,S. LAKSHMAN SHASTRY,DEL,DELHI,Q
DELBIL05815,THE INDIAN COW,,88173.0,DELBIL/2005/15616,ASHA SWAMI,DEL,DELHI,Q
DELENG01211,CROPS IN INDIA,,16297.0,16297/ 68,M/S AGRO-SUNICO (MRS H K TIWARI),DEL,DELHI,Q
DELENG02994,INDIAN JOURNAL OF COMMERCE,,4973.0,4973/ 60,INDIAN COMMERCE ASSOCIATION,DEL,DELHI,Q
