Title Code,Title Name (English),Hindi Title,Register Serial No,Regn. No,Owner Name,State,Publication City/District,Periodicity,title_en_clean,title_hi_clean,periodicity_tag,detected_lang_en,metaphone_code,soundex_code
RAJHIN27369,STRONG INDIA,स्ट्रोंग इन्डिया,144567.0,RAJHIN/2017/72012,JOHN AJAY SOLOMAN,RAJ,JAIPUR,F,strong,सटरग इनडय,U,en,STRNK,S365
RAJHIN10529,INDIA FAN,,71108.0,71108/ 98,ROOP KISHOR ELANI,RAJ,JAIPUR,F,fan,,U,en,FN,F500
RAJENG00154,INDIAN LIFE STYLE,,46286.0,46286/ 86,RAJ KUMARI KAILASH MUTHA,RAJ,JAIPUR,F,indian life style,,U,en,INTN LF STL,I535
RAJHIN16503,SHABAAS INDIA,,122747.0,RAJHIN/2013/50192,RAKESH JAIN,RAJ,JAIPUR,F,shabaas,,U,en,XBS,S120
RAJHIN16172,IMAGE INDIA,,122892.0,RAJHIN/2013/50337,ANITA YADAV,RAJ,JAIPUR,F,image,,U,en,IMJ,I520
RAJHIN15239,AHA INDIA,,109304.0,RAJHIN/2010/36747,MAHENDRA CHAUDHARY,RAJ,JAIPUR,F,aha,,U,en,AH,A000
RAJHIN06220,POWERFUL INDIA,,54613.0,54613/ 91,JAYANT MATHUR,RAJ,JAIPUR,F,powerful,,U,en,PWRFL,P614
RAJHIN14719,INDIAN MAIL,इंडियन मेल,63317.0,63317/ 94,HANUMANTH KISHORE CHATURVEDI,RAJ,JAIPUR,F,indian mail,इडयन मल,U,en,INTN ML,I535
RAJHIN07839,INDIAN DHAMAKA,इंडियन धमाका,84896.0,RAJHIN/1992/12339,YUWARAJ SINGH,RAJ,JAIPUR,F,indian dhamaka,इडयन धमक,U,en,INTN THMK,I535
RAJENG01070,JDA INDIAN JOURNAL OF CLINICAL DERMATOLOGY,,148764.0,RAJENG/2018/76209,JAIPUR DERMATOLOGY ASSOCIATION,RAJ,JAIPUR,FMY,jda indian journal of clinical dermatology,,U,en,JT INTN JRNL OF KLNKL TRMTLJ,J353
RAJENG01081,ALL INDIA FEDERATION OF TAX PRACTITIONERS INDIRECT TAX AND CORPORATE LAWS JOURNAL,,,,ALL INDIA FEDERATION OF TAX PRACTITIONERS,RAJ,JAIPUR,M,all federation of tax practitioners indirect tax and corporate laws journal,,U,en,AL FTRXN OF TKS PRKTXNRS INTRKT TKS ANT KRPRT LS JRNL,A413
RAJHIN12965,DECOR INDIA,डेकोर इंडिया,90523.0,RAJHIN/2006/17966,JAMNADAS MAHESWARI,RAJ,JAIPUR,M,decor,डकर इडय,U,en,TKR,D260
RAJBIL01717,UJJWAL INDIA,,124720.0,RAJBIL/2013/52165,NEHAL SHARMA,RAJ,JAIPUR,M,ujjwal,,U,en,UJWL,U240
RAJHIN15295,INDIAN FABRICS,इंडियन फेब्रिक्स,105462.0,RAJHIN/2010/32905,VIKAS AGARWAL,RAJ,JAIPUR,M,indian fabrics,इडयन फबरकस,U,en,INTN FBRKS,I535
RAJENG00140,INDIAN HOLIDAY,,7303.0,7303/ 62,C.P.PANDIT,RAJ,JAIPUR,M,indian holiday,,U,en,INTN HLT,I535
RAJBIL01225,AGRANI INDIA,,93096.0,RAJBIL/2007/20539,AGRANI PUBLICATIONS PVT. LTD.,RAJ,JAIPUR,M,agrani,,U,en,AKRN,A265
RAJHIN16895,ANUTHA INDIA,अनूठा इंडिया,132694.0,RAJHIN/2014/60139,JAGDISH PRASAD BILONIYA,RAJ,JAIPUR,M,anutha,अनठ इडय,U,en,AN0,A530
RAJHIN14793,JAAT INDIA NEWS,,111490.0,RAJHIN/2009/38933,PRABHURAM BAJIYA,RAJ,JAIPUR,M,jaat,,U,en,JT,J300
RAJHIN14317,INDIA'S PRIDE,इंडियाज प्राइड,99644.0,RAJHIN/2008/27087,MUKESH MAHAVAR,RAJ,JAIPUR,M,indias pride,इडयज परइड,U,en,INTS PRT,I532
RAJENG00034,BULLETIN OF THE ASSOCIATION OF KINETICISTS OF INDIA,,35078.0,35078/ 79,"ASSOCIATION OF KINETICISTS OF INDIA, JAIPUR",RAJ,JAIPUR,M,bulletin of association of kineticists of,,U,en,BLTN OF ASXXN OF KNTSSTS OF,B435
RAJHIN12931,ELECTRO INDIA,इलैक्‍ट्रो इंडिया,87729.0,RAJHIN/2005/15172,AMIT JAIN,RAJ,JAIPUR,M,electro,इलकटर इडय,U,en,ELKTR,E423
RAJHIN15079,INDIA COLORS,इंडिया कलर्स,103345.0,RAJHIN/2010/30788,RUPESH KUMAR,RAJ,JAIPUR,M,colors,इडय कलरस,U,en,KLRS,C462
RAJHIN15771,INDIA BUSINESS GROWTH,,111923.0,RAJHIN/2011/39366,YOGESH PAREEK,RAJ,JAIPUR,M,business growth,,U,en,BSNS KR0,B252
RAJHIN13058,MAYA INDIA,,88398.0,RAJHIN/2005/15841,PRATAP SINGH,RAJ,JAIPUR,M,maya,,U,en,MY,M000
RAJHIN14177,THE TRIBAL INDIA,दि ट्राईबल इण्डिया,97669.0,RAJHIN/2008/25112,FATEH SINGH,RAJ,JAIPUR,M,tribal,द टरईबल इणडय,U,en,TRBL,T614
RAJBIL00885,FOOTWEAR INDIA JOURNAL,,57859.0,57859/ 93,SURESH KAKU,RAJ,JAIPUR,M,footwear journal,,U,en,FTWR JRNL,F362
RAJHIN27556,INDIAN FILM PANORAMA,इण्डियन फिल्म पैनोरमा,150017.0,RAJHIN/2019/77462,RAMJAN KHAN QURASHI,RAJ,JAIPUR,M,indian film panorama,इणडयन फलम पनरम,U,en,INTN FLM PNRM,I535
RAJHIN27453,KUMAWAT INDIA,कुमावत इंडिया,146840.0,RAJHIN/2017/74285,KUMAWAT PRAGATI TRUST,RAJ,JAIPUR,M,kumawat,कमवत इडय,U,en,KMWT,K530
RAJHIN15783,INDIA 365 DAYS,,120582.0,RAJHIN/2012/48026,KHUSHNUMA,RAJ,JAIPUR,M,365 days,,U,en,TS,3320
RAJBIL00024,ALL INDIA BANKS & COMPANIES,,43412.0,43412/ 84,"INTERNATIONAL PUBLICITY CHAMBER, JAIPUR",RAJ,JAIPUR,Q,all banks companies,,U,en,AL BNKS KMPNS,A415
RAJENG00160,INDIAN JOURNAL OF GERONTOLOGY,,17985.0,17985/ 69,INDIAN GERONTOLOGICAL ASSOCIATION,RAJ,JAIPUR,Q,indian journal of gerontology,,U,en,INTN JRNL OF JRNTLJ,I535
RAJENG00146,INDEX INDIA,,16185.0,16185/ 68,DIRECTOR RAJASTHAN UNIVERSITY LIBRARY,RAJ,JAIPUR,Q,index,,U,en,INTKS,I532
RAJENG00446,INDIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,,6271.0,6271/ 61,ASSOCIATION OF PHYSIOLOGISTS & PHARMACOLOGISTS OF INDIA,RAJ,JAIPUR,Q,indian journal of physiology and pharmacology,,U,en,INTN JRNL OF FXLJ ANT FRMKLJ,I535
RAJBIL01716,WOMAN IN INDIA,वुमेन इन इंडिया,127675.0,RAJBIL/2013/55120,SUSHIL SHANKAR VIG,RAJ,JAIPUR,Q,woman in,वमन इन इडय,U,en,WMN IN,W555
RAJENG01068,GFNPSS GLOBAL NURSING JOURNAL OF INDIA,,148743.0,RAJENG/2018/76188,GLOBAL FOUNDATION FOR NURSING PROFESSION AND SOCIAL SERVICES,RAJ,JAIPUR,THY,gfnpss global nursing journal of,,U,en,KFNPS KLBL NRSNK JRNL OF,G151
RAJHIN16321,ITS INDIA,,122712.0,RAJHIN/2012/50157,PRAVEEN JAKHAR,RAJ,JAIPUR,W,its,,U,en,ITS,I320
RAJHIN15863,INDIA PRIME,,112497.0,RAJHIN/2011/39940,ANITA CHOUHAN,RAJ,JAIPUR,W,prime,,U,en,PRM,P650
RAJENG00438,FILM NEWS OF INDIA,,10280.0,10280/ 65,KRISHNA KUMAR BHATIA,RAJ,JAIPUR,W,film of,,U,en,FLM OF,F451
RAJBIL01705,INDIA CRAZE,,123753.0,RAJBIL/2013/51198,SURESH CHANDRA MATHUR,RAJ,JAIPUR,W,craze,,U,en,KRS,C620
RAJHIN12929,CHOICE OF INDIA,,89060.0,RAJHIN/2005/16503,KAMLESH SHARMA,RAJ,JAIPUR,W,choice of,,U,en,XS OF,C210
RAJHIN17249,YUGANTAR RASHTRIYA INDIA NEWS,युगान्तर राष्ट्रीय इण्डिया न्यूज़,139322.0,RAJHIN/2016/66767,RAMAKANT SHARMA,RAJ,JAIPUR,W,yugantar rashtriya,यगनतर रषटरय इणडय नयज़,U,en,YKNTR RXTRY,Y253
RAJHIN06747,INDIA SKYLINE,,56168.0,56168/ 91,PRAVIN TIKKU,RAJ,JAIPUR,W,skyline,,U,en,SKLN,S450
RAJBIL27050,DIGITAL INDIA KI AWAAZ,डिजिटल इंडिया की आवाज,160267.0,RAJBIL/2023/87712,RAJANI VERMA,RAJ,JAIPUR,W,digital ki awaaz,डजटल इडय क आवज,U,en,TJTL K AWS,D234
RAJHIN16867,THOUGHTS OF INDIA,थॉटस ऑफ़ इण्डिया,136077.0,RAJHIN/2015/63522,RENU SHARMA,RAJ,JAIPUR,W,thoughts of,थटस ऑफ़ इणडय,U,en,0TS OF,T232
RAJHIN12516,GOOD MORNING INDIA,गुड मॉर्निंग इंडिया,84910.0,RAJHIN/2004/12353,SURENDRA KUMAR JAIN,RAJ,JAIPUR,W,good morning,गड मरनग इडय,U,en,KT MRNNK,G356
RAJHIN11731,INDIA THE GREAT,,79049.0,RAJHIN/2002/06492,INDRA MISHTRI,RAJ,JALAUR,M,great,,U,en,KRT,G630
RAJENG00149,INDIAN JOURNAL OF LEGAL STUDIES,,31400.0,31400/ 78,"FACULTY OF LAW, UNIVERSITY OF JODHPUR",RAJ,JODHPUR,A,indian journal of legal studies,,U,en,INTN JRNL OF LKL STTS,I535
RAJHIN28069,TRUE INDIA,ट्रू इंडिया,158560.0,RAJHIN/2022/86005,RANJAN DAIYA,RAJ,JODHPUR,D,true,टर इडय,U,en,TR,T600
RAJHIN13677,PHILPHAT INDIA,फ़ि‍लफ़ॉट् इण्डिया,93338.0,RAJHIN/2006/20781,ARVIND PANDIT,RAJ,JODHPUR,F,philphat,फलफट इणडय,U,en,FLFT,P413
RAJBIL01480,FYLFOT INDIA,FYLFOT INDIA,104103.0,RAJBIL/2010/31546,ARVIND PANDIT,RAJ,JODHPUR,F,fylfot,fylfot,U,en,FLFT,F413
RAJENG01027,THE INDIAN JOURNAL OF POLITICAL STUDIES,,31019.0,31019/ 76,"DEPTT OF POLITICAL SCIENCE, UNIVERSITY OF JODHPUR",RAJ,JODHPUR,HY,indian journal of political studies,,U,en,INTN JRNL OF PLTKL STTS,I535
RAJENG01028,TRANSACTIONA OF INDIA SOCIETY OF DESERT TECHNOLOGY AND UNIVERSITY CENTRE OF DESERT STUDIES,,31070.0,31070/ 76,INDIAN SOCIETY OF DESERT TECHNOLOGY,RAJ,JODHPUR,HY,transactiona of society of desert technology and university centre of desert studies,,U,en,TRNSKXN OF SST OF TSRT TXNLJ ANT UNFRST SNTR OF TSRT STTS,T652
RAJHIN16100,MANIJAI INDIA,,120226.0,RAJHIN/2012/47669,JAYANT MATHUR,RAJ,JODHPUR,M,manijai,,U,en,MNJ,M520
RAJENG00763,JOURNAL OF THE INDIAN ACADEMY OF GERIATRICS,,87801.0,RAJENG/2005/15244,THE INDIAN ACADEMY OF GERIATRIES.,RAJ,JODHPUR,Q,journal of indian academy of geriatrics,,U,en,JRNL OF INTN AKTM OF JRTRKS,J654
RAJENG00153,INDIAN JUDICIAL REPORTS,,46372.0,46372/ 87,K. KUMAR,RAJ,JODHPUR,W,indian judicial reports,,U,en,INTN JTXL RPRTS,I535
RAJENG00016,ALL INDIA TAX TRIBUNALS JUDGEMENTS,,43523.0,43523/ 76,CURRENT TAX REPORTER,RAJ,JODHPUR,W,all tax tribunals judgements,,U,en,AL TKS TRBNLS JJMNTS,A432
RAJHIN01913,INDIAN DOOT,,38133.0,38133/ 80,RAMESH CHANDRA PAWAR,RAJ,JODHPUR,W,indian doot,,U,en,INTN TT,I535
RAJBIL01101,ALL INDIA GRAMIN BANK WORKS,,75064.0,RAJBIL/2000/02507,ALL INDIA GRAMIN BANK AOOICERS ORGANISATION,RAJ,KOTA,M,all gramin bank works,,U,en,AL KRMN BNK WRKS,A426
RAJHIN17301,THE THINKS OF INDIA,द थिंक्स ऑफ़ इण्डिया,138388.0,RAJHIN/2015/65833,SHYAM BIHARI,RAJ,KOTA,M,thinks of,द थकस ऑफ़ इणडय,U,en,0NKS OF,T521
RAJHIN14190,SOCH INDIA,सोच इण्डिया,97905.0,RAJHIN/2008/25348,RAJENDRA BHARDWAJ,RAJ,KOTA,M,soch,सच इणडय,U,en,SX,S200
RAJHIN16693,NAAZ INDIA,,131050.0,RAJHIN/2013/58495,CHANDA GORAMA,RAJ,KOTA,M,naaz,,U,en,NS,N200
RAJBIL27012,THE BELIEVER OF INDIA,,,UR,SHIVAM MITTAL,RAJ,KOTA,Q,believer of,,U,en,BLFR OF,B416
RAJHIN08146,HEART OF INDIA,,57771.0,57771/ 93,RAM NIVAS SINGHAL,RAJ,PALI,F,heart of,,U,en,HRT OF,H631
RAJHIN27831,RAJSEVAK INDIA,राजसेवक इंडिया,159825.0,RAJHIN/2023/87270,MAMTA KHANDELWAL,RAJ,SAWAI MADHOPUR,M,rajsevak,रजसवक इडय,U,en,RJSFK,R212
RAJHIN11013,SON OF INDIA,,7314.0,7314/ 63,BABU LAL SETH,RAJ,SAWAI MADHOPUR,W,son of,,U,en,SN OF,S510
RAJHIN15489,RELIABLE INDIA,,117138.0,RAJHIN/2011/44581,MUKESH KUMAR GARHWAL,RAJ,SIKAR,F,reliable,,U,en,RLBL,R414
RAJENG00150,THE INDIAN JOURNAL OF PARASYCHOLOGY,,4998.0,4998/ 59,SETH SOHAN LAL MEMORIAL INSTITUTE OF PARASYCHOLOGY,RAJ,SRIGANGA NAGAR,Q,indian journal of parasychology,,U,en,INTN JRNL OF PRSXLJ,I535
RAJHIN27970,CHIRAG INDIA,,,,NARESH KUMAR,RAJ,SRIGANGANAGAR,F,chirag,,U,en,XRK,C620
RAJENG00914,INDIAN JOURNAL OF SMALL RUMINANTS,,118727.0,RAJENG/2012/46170,INDIAN SOCIETY FOR SHEEP AND GOAT PRODUCTION AND UTILIZATION,RAJ,TONK,HY,indian journal of small ruminants,,U,en,INTN JRNL OF SML RMNNTS,I535
RAJENG00830,INDIAN JOURNAL OF ANAESTHESIA,इण्डियन जरनल ऑफ एनस्थेसिया,6778.0,6778/ 57,INDIAN SOCIETY OF ANAESTHESIOLOGISTS,RAJ,UDAIPUR,BM,indian journal of anaesthesia,इणडयन जरनल ऑफ एनसथसय,U,en,INTN JRNL OF ANS0X,I535
TELMUL00032,ALL INDIA STD/ISD CODE BOOK,,74225.0,APMUL/2000/01668,GANTA SATYANARAYANA REDDY,TEL,HYDERABAD,A,all stdisd code book,,U,en,AL STTST KT BK,A423
TELENG00343,INDIAN JOURNAL OF BOTANY,,32257.0,32257/ 78,S.KRISHNAMURTHY,TEL,HYDERABAD,A,indian journal of botany,,U,en,INTN JRNL OF BTN,I535
TELBIL01742,JOURNAL OF INDIAN MEDICAL HERITAGE,,158697.0,TELBIL/2022/86142,NATIONAL INSTITUTE OF INDIAN MEDICAL HERITAGE,TEL,HYDERABAD,BNL,journal of indian medical heritage,,U,en,JRNL OF INTN MTKL HRTJ,J654
TELENG00713,SHARP INDIANS,,111420.0,TELENG/2011/38863,MD. JAFFARUDDIN SIDDIQI,TEL,HYDERABAD,D,sharp indians,,U,en,XRP INTNS,S615
TELTEL02004,NEWS INDIA TELUGU,,154357.0,TELTEL/2021/81802,VENKATESHWARLU VUPPALA,TEL,HYDERABAD,D,telugu,,U,en,TLK,T420
TELENG00665,INDIAN PEARLS,,71560.0,71560/ 99,MOHAMMED WALIULLAH SAMEER,TEL,HYDERABAD,D,indian pearls,,U,en,INTN PRLS,I535
TELENG00216,INDIAN HERALD,,21006.0,21006/ 71,VISWABHARATH TRUST,TEL,HYDERABAD,D,indian herald,,U,en,INTN HRLT,I535
TELENG00181,INDIAN PSYCHOLOGIST,,15845.0,15845/ 69,ANDHRA PRADESH PSYCHOLOGICAL ASSOCIATION,TEL,HYDERABAD,HY,indian psychologist,,U,en,INTN PSXLJST,I535
TELENG00773,INDIAN PSYCHIATRIC SOCIETY TELANGANA STATE BRANCH TELANGANA JOURNAL OF PSYCHIATRY,,153112.0,TELENG/2020/80557,INDIAN PSYCHIATRIC SOCIETY TELANGANA STATE BRANCH,TEL,HYDERABAD,HY,indian psychiatric society telangana state branch telangana journal of psychiatry,,U,en,INTN PSXTRK SST TLNKN STT BRNX TLNKN JRNL OF PSXTR,I535
TELENG00207,INDIAN JOURNAL OF AMERICAN STUDIES,,17760.0,17760/ 69,AMERICAN STUDIES RESEARCH CENTRE,TEL,HYDERABAD,HY,indian journal of american studies,,U,en,INTN JRNL OF AMRKN STTS,I535
TELMUL00016,THE INDIAN DETONATORS NEWS,,15783.0,15783/ 67,INDIAN DETONATORS LTD.,TEL,HYDERABAD,HY,indian detonators,,U,en,INTN TTNTRS,I535
TELBIL01564,THE INDIAN JOURNAL OF HOMEOPATHY,,32328.0,32328/ 80,P. MAJUMDAR,TEL,HYDERABAD,M,indian journal of homeopathy,,U,en,INTN JRNL OF HMP0,I535
TELBIL01605,SHINE INDIA,,141352.0,TELBIL/2016/68797,SAEED PUBLICATION,TEL,HYDERABAD,M,shine,,U,en,XN,S500
TELENG00262,THE INDIAN PUBLICITY ENTERPRISES,,25268.0,25268/ 73,A. PRABHAKER RAO,TEL,HYDERABAD,M,indian publicity enterprises,,U,en,INTN PBLST ENTRPRSS,I535
TELENG00668,ALL INDIA LAW DIGEST,,75137.0,APENG/2000/02580,WASIM AHMED,TEL,HYDERABAD,M,all law digest,,U,en,AL L TJST,A443
TELTEL00726,DAKSHINA INDIA SANGHA VANI,,8051.0,8051/ 62,CHURCH OF SOUTH INDIA,TEL,HYDERABAD,M,dakshina sangha vani,,U,en,TKXN SNKH FN,D252
TELENG00114,THE INDIAN RATIONALIST,,10787.0,10787/ 66,ALL INDIA RATIONALISTS ASSOCIATION,TEL,HYDERABAD,M,indian rationalist,,U,en,INTN RXNLST,I535
TELENG00642,SWORD OF INDIA,,89203.0,APENG/2003/16646,A. NAVEEN CHANDRA MOHAN,TEL,HYDERABAD,M,sword of,,U,en,SWRT OF,S631
TELENG00351,CURENT INVESTMENTS INDIA,,32325.0,32325/ 80,HOMEOPATHY MEDICAL ASSOCIATION OF INDIA,TEL,HYDERABAD,M,curent investments,,U,en,KRNT INFSTMNTS,C653
TELBIL01566,THE VOICE OF GREAT INDIA,,37743.0,37743/ 80,K JAYARAO,TEL,HYDERABAD,M,voice of great,,U,en,FS OF KRT,V212
TELENG00321,NEWS BULLETIN AP CHAPTER OF THE INDIAN INSTITUTE OF ARCHITECTS,,32063.0,32063/ 76,INDIAN INSTITUTE OF ARCHITECTS,TEL,HYDERABAD,M,bulletin ap chapter of indian institute of architects,,U,en,BLTN AP XPTR OF INTN INSTTT OF ARXTKTS,B435
TELTEL00015,DREAM INDIA NEWS,ड्रीम इंडिया न्यूज़,129843.0,TELTEL/2014/57288,P. RAVI KUMAR,TEL,HYDERABAD,M,dream,डरम इडय नयज़,U,en,TRM,D650
TELTEL01274,LEADS INDIA,,63308.0,63308/ 95,LEGAL ENVIRONMENT AWARENESS DEVELOPMENT SOCIETY,TEL,HYDERABAD,M,leads,,U,en,LTS,L320
TELENG00570,THE FIGHT OF INDIA,,73700.0,APENG/2000/01143,M.A.ZAINUDDIN,TEL,HYDERABAD,M,fight of,,U,en,FT OF,F231
TELENG00010,EXCEL INDIA,,146436.0,TELENG/2014/73881,SANGEM B RAMA KRISHNA,TEL,HYDERABAD,M,excel,,U,en,EKSSL,E240
TELENG00647,THE WEALTH OF INDIA,,90108.0,APENG/2003/17551,R.ASHOK KUMAR,TEL,HYDERABAD,M,wealth of,,U,en,WL0 OF,W431
TELENG00221,INDIAN JOURNAL OF SOCIAL SCIENCES,,21048.0,21048/ 71,SOCIETY FOR THE STUDY OF SOCIAL SCIENCES,TEL,HYDERABAD,Q,indian journal of social sciences,,U,en,INTN JRNL OF SXL SSNSS,I535
TELBIL01530,ALL INDIA RADIO SCHOOL BROADCASTS,,15825.0,15825/ 68,A.I.R. HYDERABAD,TEL,HYDERABAD,Q,all radio school broadcasts,,U,en,AL RT SXL BRTKSTS,A463
TELENG00667,INDIAN JOURNAL OF NURSING AND MIDWIFERY,,73425.0,APENG/2000/00868,ACADEMY FOR NURSING STUDIES,TEL,HYDERABAD,Q,indian journal of nursing and midwifery,,U,en,INTN JRNL OF NRSNK ANT MTWFR,I535
TELENG00252,SOUTH REGIONAL CENTRE INDIAN COUNCIL OF SOCIAL SCIENCE RESEARCH NEWS LETTER,,27635.0,27635/ 75,"SOUTH REGIONAL CENTRE INDIAN COUNCIL OF SOCIAL SCIENCE RESEARCH, OSMANIA UNIVERSITY",TEL,HYDERABAD,THY,south regional centre indian council of social science research letter,,U,en,S0 RJNL SNTR INTN KNSL OF SXL SSNS RSRX LTR,S362
TELENG00475,NEW INDIA INTERNATIONAL,,61834.0,61834/ 94,MOHD.ZAMEERUDDIN,TEL,HYDERABAD,W,new international,,U,en,N INTRNXNL,N536
TELURD01855,THE INDIAN ADVISER,,38010.0,38010/ 84,MOHD. RIYAZUDDIN,TEL,HYDERABAD,W,indian adviser,,U,en,INTN ATFSR,I535
TELURD02096,CAREER INDIA,,88616.0,APURD/2005/16059,NIKHATUNNISA,TEL,HYDERABAD,W,career,,U,en,KRR,C660
TELENG00500,INDIAN MAGAZINE OF HUMAN EXPRESSION,,69194.0,69194/ 98,C.NARASIMHA RAO,TEL,HYDERABAD,W,indian magazine of human expression,,U,en,INTN MKSN OF HMN EKSPRXN,I535
TELENG00371,INDIA NOW,,37779.0,37779/ 81,SYED ZIAUL HASSAN MUTJHEDI,TEL,HYDERABAD,W,now,,U,en,N,N000
TELBIL01747,QUALITY CIRCLE INDIA,,44956.0,44956/ 87,QUALITY CIRCLE FORUM OF INDIA,TEL,HYDERABAD/ SECUNDERABAD,BM,quality circle,,U,en,KLT SRKL,Q432
TELMUL00055,JOURNAL OF INDIAN INSTITUTE OF MANAGEMENT AND COMMERCE,,148181.0,TELMUL/2018/75626,VASAVI FOUNDATION,TEL,HYDERABAD/ SECUNDERABAD,HY,journal of indian institute of management and commerce,,U,en,JRNL OF INTN INSTTT OF MNJMNT ANT KMRS,J654
TELENG00815,DISTRICTS DIGEST INDIA,,,,BHATTIPROLU LAKSHMI HARIPRIYA,TEL,HYDERABAD/ SECUNDERABAD,M,districts digest,,U,en,TSTRKTS TJST,D236
TELENG00436,INDIAN WHITE PAPER,,52766.0,52766/ 92,ARU ADVERTISEMENT SERVICES,TEL,HYDERABAD/ SECUNDERABAD,W,indian white paper,,U,en,INTN HT PPR,I535
TELENG00521,INDIA TENDER & EMPLOYMENT JOURNAL,,69474.0,69474/ 97,M.MANOHAR,TEL,HYDERABAD/ SECUNDERABAD,W,tender employment journal,,U,en,TNTR EMPLMNT JRNL,T536
TELTEL12223,INDIALO EEROJU,,160791.0,TELTEL/2023/88236,JALI AMARENDER REDDY,TEL,KARIMNAGAR,D,indialo eeroju,,U,en,INTL RJ,I534
TELTEL01345,MANA HEALTH INDIA,,146378.0,TELTEL/2017/73823,MIRALA RAJENDER,TEL,KARIMNAGAR,F,mana health,,U,en,MN HL0,M543
TELENG00092,INDIAN COLLIERY REVIEW,इंडियन कोलियरी रिव्यू,3324.0,3324/ 58,S. VENKATESHAM,TEL,KHAMMAM,F,indian colliery review,इडयन कलयर रवय,U,en,INTN KLR RF,I535
TELENG00811,ECOPRENEUR INDIA,,156588.0,TELENG/2022/84033,LINGALA RAMESH,TEL,MALKAJGIRI,A,ecopreneur,,U,en,EKPRNR,E216
TELTEL00035,POLITICAL MANA INDIA,पॉलिटिकल माना इंडिया,131870.0,TELTEL/2014/59315,NANUBALA MALLAIAH YADAV,TEL,NALGONDA,M,political mana,पलटकल मन इडय,U,en,PLTKL MN,P432
TELTEL00799,DAKSHANA INDIA SANGHA PATRIKA,,10934.0,10934/,DIOCESS OF DORNAKAL,TEL,WARANGAL,M,dakshana sangha patrika,,U,en,TKXN SNKH PTRK,D252
TNENG03241,KOTHARI'S ECONOMICS GUIDE AND INVESTORS HAND BOOK OF INDIA,,21476.0,21476/ 57,M/S KOTHARI & CO.,TN,CHENNAI,A,kotharis economics guide and investors hand book of,,U,en,K0RS EKNMKS KT ANT INFSTRS HNT BK OF,K362
TNENG00592,HINDU SURVEY OF INDIAN INDUSTRY,,5734.0,5734/ 61,SRINIVASAN PARTHASAR,TN,CHENNAI,A,hindu survey of indian industry,,U,en,HNT SRF OF INTN INTSTR,H532
TNENG05710,INDIAN CINEMA DIARY,,129254.0,TNENG/2014/56699,V. M. NAGARAJAN,TN,CHENNAI,A,indian cinema diary,,U,en,INTN SNM TR,I535
TNENG00034,ALL INDIA HANDLOOM EXPORTERS GUIDE,,28092.0,28092/ 74,S. NARAYANAN,TN,CHENNAI,A,all handloom exporters guide,,U,en,AL HNTLM EKSPRTRS KT,A453
TNENG04408,INDIAN MODELS DIRECTORY,INDIAN MODELS DIRECTORY,92214.0,TNENG/2007/19657,JEEVAN SETHU,TN,CHENNAI,A,indian models directory,indian models directory,U,en,INTN MTLS TRKTR,I535
TNENG00591,THE HINDU SURVEY OF INDIAN AGRICULTURE,,42774.0,42774/ 88,KASTURI & SONS LTD,TN,CHENNAI,A,hindu survey of indian agriculture,,U,en,HNT SRF OF INTN AKRKLTR,H532
TNENG00555,HANDLOOM INDIA,,33578.0,33578/ 78,S.SUBRAMANIAN,TN,CHENNAI,BM,handloom,,U,en,HNTLM,H534
TNENG05810,INDIAN WIND POWER,इंडियन विंड पावर,133160.0,TNENG/2015/60605,INDIAN WIND TURBINE MANUFACTURERS ASSOCIATION,TN,CHENNAI,BM,indian wind power,इडयन वड पवर,U,en,INTN WNT PWR,I535
TNENG01964,INDIAN CHESS BULLETIN,इंडियन चैस बुलेटिन,1421.0,1421/ 57,S. K. NARASIMHAN,TN,CHENNAI,BM,indian chess bulletin,इडयन चस बलटन,U,en,INTN XS BLTN,I535
TNENG03768,BULLETIN OF THE CATALYSIS SOCIETY OF INDIA,,78927.0,TNENG/2002/06370,"THE CATALYSIS SOCIETY OF INDIA,",TN,CHENNAI,BM,bulletin of catalysis society of,,U,en,BLTN OF KTLSS SST OF,B435
TNBIL04542,APPRECIATE INDIA,,149741.0,TNBIL/2018/77186,MAHAKAVIBHARATHI INSPIRATIONAL TRUST,TN,CHENNAI,BM,appreciate,,U,en,APRXT,A162
TNENG05971,INDIAN JOURNAL OF VETERINARY AND ANIMAL SCIENCES RESEARCH,,,UR,DIRECTORATE OF DISTANCE EDUCATION VETERNINARY & ANIMAL SCIENCES UNIVERSITY,TN,CHENNAI,BM,indian journal of veterinary and animal sciences research,,U,en,INTN JRNL OF FTRNR ANT ANML SSNSS RSRX,I535
TNENG01980,THE NEW INDIAN EXPRESS,द न्यू इन्डियन एक्सप्रेस,1002.0,1002/ 57,EXPRESS PUBLICATIONS (MADURAI) LTD.,TN,CHENNAI,D,new indian express,द नय इनडयन एकसपरस,U,en,N INTN EKSPRS,N535
TNENG02161,THE PRESS TRUST OF INDIA FINANCIAL & COMM SERVICE,द प्रेस ट्रस्ट ऑफ़ इंडिया फाइनेंसियल एंड कॉंम. सर्विस,1362.0,1362/ 57,PRESS TRUST OF INDIA PUBLIC LIMITED,TN,CHENNAI,D,press trust of financial comm service,द परस टरसट ऑफ़ इडय फइनसयल एड कम सरवस,U,en,PRS TRST OF FNNXL KM SRFS,P623
